Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 60.0, 3.89
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 59.3, 2.67
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, 58.5, 2.52
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 59.6, 3.51
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 61.7, 3.85
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 60.6, 4.86
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 65.6, 0.96
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 59.9, 0.24
SAN BERNARDINO F S 226, San Bernardino, CA06, -117.254, 34.134, 1140, 59.3, 3.08
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, 62.3, 4.72
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 55.8, 2.55
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 4.76
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 59.2, 2.66
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 49.9, 5.58
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 60.1, 1.64
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 57.9, 2.60
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 56.8, 2.21
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 65.9, 0.97
TWENTYNINE PALMS MC, San Bernardino, CA07, -116.147, 34.294, 2003, 60.3, 0.17
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 40.3, 3.82
LAKE ARROWHEAD, San Bernardino, CA07, -117.188, 34.247, 5205, 41.6, 7.09
CHATSWORTH FC 24 F, Los Angeles, CA06, -118.600, 34.250, 950, M, 1.70
VENTURA, Ventura, CA06, -119.292, 34.283, 105, M, 3.25
SANTA PAULA, Ventura, CA06, -119.133, 34.312, 237, 58.3, 3.97
PIRU 2 ESE, Ventura, CA06, -118.757, 34.406, 712, M, 2.35
SANTA BARBARA MUNI AP, Santa Barbara, CA06, -119.842, 34.424, 8, 55.9, 4.86
JUNCAL DAM, Santa Barbara, CA06, -119.507, 34.491, 2260, M, 5.05
MOJAVE, Kern, CA07, -118.162, 35.049, 2735, 54.7, 0.27
PISMO BEACH, San Luis Obispo, CA04, -120.683, 35.160, 39, 59.4, 1.52
TAFT, Kern, CA05, -119.430, 35.150, 773, 59.9, 0.66
BAKER, San Bernardino, CA07, -116.063, 35.276, 962, 62.6, 0.96
SALINAS DAM, San Luis Obispo, CA04, -120.504, 35.337, 1392, M, 3.07
RANDSBURG, Kern, CA07, -117.652, 35.369, 3570, 53.4, 0.39
SANTA MARGARITA BOOST, San Luis Obispo, CA04, -120.637, 35.374, 1148, M, 3.70
MORRO BAY FIRE DEPT, San Luis Obispo, CA04, -120.845, 35.367, 118, 55.5, 1.92
BAKERSFIELD AP, Kern, CA05, -119.055, 35.434, 490, 58.1, 0.37
BUTTONWILLOW, Kern, CA05, -119.470, 35.403, 225, 57.8, 0.43
MOUNTAIN PASS, San Bernardino, CA07, -115.544, 35.470, 4730, 49.4, 1.26
GLENNVILLE, Kern, CA05, -118.701, 35.727, 3140, 47.0, 1.99
TRONA, San Bernardino, CA07, -117.391, 35.764, 1695, 48.6, 0.19
KERN RIVER PH 3, Kern, CA05, -118.439, 35.783, 2703, 49.1, 1.29
DELANO, Kern, CA05, -119.260, 35.768, 302, 56.9, 0.50
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.85
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 58.1, 3.15
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 60.1, 2.92
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 61.8, 1.21
SUN CITY, Riverside, CA06, -117.190, 33.716, 1420, 58.2, 2.57
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 46.3, 4.86
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 58.8, 2.66
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 57.2, 3.40
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 61.8, 3.21
LONG BEACH AQUARIUM, Los Angeles, CA06, -118.197, 33.761, 20, 62.6, 0.75
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 64.5, 0.39
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 67.4, 0.95
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 59.9, 1.67
SNOW CREEK UPPER, Riverside, CA07, -116.680, 33.873, 1940, M, 2.40
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 61.4, 2.44
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 61.5, 3.37
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 60.6, 2.85
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 59.2, 1.66
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 59.8, 3.48
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 57.8, 2.95
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 56.1, 2.51
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 59.8, 2.84
