Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 66.3, 0.06
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 62.7, 0.14
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 3.24
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 64.5, 1.52
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 53.4, 2.95
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 64.0, 1.63
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 64.0, 3.57
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 54.7, 1.34
VISTA, San Diego, CA06, -117.232, 33.235, 430, 65.3, 1.49
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 62.8, 1.40
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.33
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 68.3, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 54.4, 1.30
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 63.3, 0.03
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 67.0, 1.21
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 60.4, 1.79
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 66.7, 0.24
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 66.6, 0.49
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.22
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 63.1, 0.19
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 65.4, 2.20
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 64.9, 0.00
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 51.3, 1.09
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 63.6, 1.89
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 62.4, 0.04
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 67.4, 1.85
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 67.1, 0.51
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 69.9, 0.51
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 64.5, 2.07
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 1.09
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 65.6, 1.71
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, 63.7, 0.00
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 65.8, 0.24
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 65.4, 1.60
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 64.0, 1.50
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 65.3, 0.98
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 65.5, 1.05
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 63.4, 0.97
WHITTIER CITY YARD FC106C, Los Angeles, CA06, -118.022, 33.976, 446, M, 1.55
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 66.4, 1.07
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 59.8, 1.09
MERCED, Merced, CA05, -120.516, 37.289, 154, 56.7, 0.95
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 64.1, 1.65
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 64.6, 2.49
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 64.2, 1.40
