Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 61.6, 0.03
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 59.9, 0.51
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.31
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 61.6, 0.40
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 54.3, 1.58
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 61.4, 0.58
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 52.3, 0.82
VISTA, San Diego, CA06, -117.232, 33.235, 430, 61.1, 0.53
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 59.3, 0.47
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 67.6, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 52.7, 1.26
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 66.2, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, M, 0.64
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 64.5, T
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 63.1, T
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 59.1, 0.03
MERCED, Merced, CA05, -120.516, 37.289, 154, 54.4, 1.00
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 62.0, 0.37
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 62.2, 0.29
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 61.5, 0.37
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 63.7, 0.28
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 58.1, 4.06
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 59.5, 1.62
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 41.7, 1.34
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 53.2, 3.38
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 61.5, 0.19
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 52.9, 12.36
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 49.1, 1.48
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 54.9, 3.55
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 65.2, T
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 57.3, 0.78
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 52.6, 7.47
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 55.4, 0.49
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 49.5, 10.25
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 68.6, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 56.8, 0.95
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 55.7, 3.40
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 55.4, 2.08
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 55.8, 1.60
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 56.5, 4.80
OJAI, Ventura, CA06, -119.227, 34.448, 745, 56.6, 2.43
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 55.2, 4.11
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 64.5, 1.11
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 53.8, 0.75
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 55.2, 6.13
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 42.2, 11.79
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 61.8, 0.71
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 60.2, 2.59
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 56.5, 5.56
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 56.2, 8.42
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 38.9, 5.12
UKIAH, Mendocino, CA01, -123.210, 39.147, 636, 52.6, 8.67
WASCO, Kern, CA05, -119.352, 35.589, 291, 58.5, 0.36
