Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 89.3, 0.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 74.1, 0.00
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.00
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 71.2, 0.00
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 69.7, 0.00
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 71.3, 0.00
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 71.9, 0.01
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 66.8, 0.02
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 69.2, 0.00
VISTA, San Diego, CA06, -117.232, 33.235, 430, 69.5, 0.00
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 64.5, 0.00
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 89.3, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 72.0, 0.02
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 74.6, 0.00
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 88.2, 0.00
ANZA, Riverside, CA06, -116.674, 33.556, 3915, M, 0.02
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 67.9, 0.00
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 90.0, T
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 86.1, T
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.00
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 75.9, 0.00
