Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 61.4, 0.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 54.4, 0.41
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 3.28
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 54.0, 3.05
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 43.5, 4.79
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 53.2, 1.64
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 55.7, 0.76
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 55.7, 1.70
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 47.2, 4.02
VISTA, San Diego, CA06, -117.232, 33.235, 430, 55.2, 2.47
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 55.1, 0.36
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 60.0, 0.04
OAK GROVE RS, San Diego, CA06, -116.792, 33.386, 2750, M, 0.89
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 42.7, 3.04
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 55.2, 0.64
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 54.8, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 56.2, 1.17
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 58.8, 0.07
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 58.8, T
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 58.4, 0.97
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 57.1, 0.01
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, 57.9, 0.48
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 56.9, 1.51
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 56.2, 2.19
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 1.41
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 59.1, 1.10
TOPANGA PATROL FC-6, Los Angeles, CA06, -118.599, 34.084, 745, M, 1.57
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 61.8, 0.08
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 56.0, 0.01
SAN DIMAS FIRE FC 95, Los Angeles, CA06, -117.802, 34.105, 958, M, 2.11
GLENDORA FC 287B, Los Angeles, CA06, -117.847, 34.147, 933, M, 2.30
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, 57.5, 1.93
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 54.1, T
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 2.84
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 3.67
