Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 59.1, 0.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 60.8, 0.94
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.56
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 54.9, 1.01
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 47.4, 1.16
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 54.6, 1.13
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 56.7, 0.21
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 56.5, 0.37
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 48.3, 1.36
VISTA, San Diego, CA06, -117.232, 33.235, 430, 59.4, 0.63
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 54.0, 0.83
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 60.5, 0.01
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 45.6, 1.53
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 56.3, 0.67
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 59.2, 0.05
ANZA, Riverside, CA06, -116.674, 33.556, 3915, M, 0.09
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 56.1, 0.65
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 58.3, T
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 57.5, 0.01
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 58.2, 1.15
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, 57.3, 1.41
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 56.2, 0.97
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 1.64
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 59.9, 1.28
TOPANGA PATROL FC-6, Los Angeles, CA06, -118.599, 34.084, 745, M, 1.72
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 58.4, 0.02
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 54.6, 0.02
SAN BERNARDINO F S 226, San Bernardino, CA06, -117.254, 34.134, 1140, 57.5, 1.07
SAN DIMAS FIRE FC 95, Los Angeles, CA06, -117.802, 34.105, 958, M, 0.70
GLENDORA FC 287B, Los Angeles, CA06, -117.847, 34.147, 933, M, 0.83
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, 58.4, 0.88
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 55.0, 1.09
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 1.19
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 1.57
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 55.0, 1.16
BIG BEAR LAKE DAM, San Bernardino, CA06, -116.975, 34.241, 6815, M, 1.10
LYTLE CREEK R S, San Bernardino, CA06, -117.471, 34.238, 2730, M, 1.88
SAN GABRIEL DAM FC425B-E, Los Angeles, CA06, -117.861, 34.205, 1481, M, 1.26
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 47.5, 2.48
LA CRESCENTA FC251 C, Los Angeles, CA06, -118.238, 34.222, 1545, M, 1.32
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 56.9, 0.72
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 54.8, 1.71
OXNARD, Ventura, CA06, -119.175, 34.198, 49, 55.8, 1.82
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 54.7, 1.71
