Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 55.9, 0.71
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 56.2, 2.88
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 3.17
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 52.8, 3.55
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 41.8, 0.68
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 52.2, 3.49
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 56.4, 3.50
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 55.9, 1.57
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 43.5, 5.49
VISTA, San Diego, CA06, -117.232, 33.235, 430, 55.5, 2.93
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 54.2, 2.84
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 1.45
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 55.5, 2.65
OAK GROVE RS, San Diego, CA06, -116.792, 33.386, 2750, M, 6.09
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 43.6, 9.98
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 52.5, 3.76
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 55.8, 1.45
ANZA, Riverside, CA06, -116.674, 33.556, 3915, M, 3.17
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 55.7, 4.18
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 54.9, 0.57
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 54.0, 0.97
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 2.33
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 50.7, 4.47
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 57.4, 3.15
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 52.2, 3.25
SUN CITY, Riverside, CA06, -117.190, 33.716, 1420, M, 2.25
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 42.3, 5.15
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 52.3, 2.97
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 52.1, 2.46
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 59.3, 3.46
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 54.5, 1.81
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 57.3, 1.98
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 55.9, 3.79
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 5.68
SNOW CREEK UPPER, Riverside, CA07, -116.680, 33.873, 1940, M, 2.95
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 56.1, 2.24
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, 51.6, 1.35
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 59.5, 2.86
DOWNEY FIRE DEPT. FC107C, Los Angeles, CA06, -118.145, 33.930, 110, M, 2.48
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 57.5, 5.26
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 57.3, 6.49
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 55.0, 1.42
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 53.6, 2.13
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 52.8, 2.03
WHITTIER CITY YARD FC106C, Los Angeles, CA06, -118.022, 33.976, 446, M, 3.68
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 55.7, 2.70
