Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 58.4, 0.00
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, M, 0.05
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 0.03
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 54.7, 0.01
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, 46.7, 0.56
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 53.7, 0.19
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 57.4, 0.07
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 57.1, 0.39
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 46.9, 0.06
VISTA, San Diego, CA06, -117.232, 33.235, 430, 57.9, 0.23
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 55.6, 0.38
NILAND, Imperial, CA07, -115.524, 33.278, -60, M, 0.00
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 58.7, 0.00
OAK GROVE RS, San Diego, CA06, -116.792, 33.386, 2750, M, 0.00
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 47.7, 0.40
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 54.8, 0.18
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 57.3, 0.00
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 56.4, 0.55
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 54.4, 0.00
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 55.6, 0.00
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.00
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 58.9, 0.52
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 52.9, 0.00
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 45.0, 0.01
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 54.5, 0.00
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 60.6, 0.56
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 56.1, 0.00
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 60.0, 0.00
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 57.8, 0.55
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 0.06
SNOW CREEK UPPER, Riverside, CA07, -116.680, 33.873, 1940, M, T
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 58.0, 0.84
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, 54.8, 0.22
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 58.6, 0.00
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 59.2, 0.85
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 59.0, 0.95
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 55.6, 0.00
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 55.9, 0.32
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 55.0, 0.40
WHITTIER CITY YARD FC106C, Los Angeles, CA06, -118.022, 33.976, 446, M, 0.92
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 58.2, 0.31
MONTEBELLO, Los Angeles, CA06, -118.105, 34.019, 246, 61.0, 0.00
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 58.0, 1.05
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 59.2, 1.17
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, 58.6, 1.18
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 56.9, 0.68
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 56.3, 1.32
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 0.71
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 60.1, 1.56
TOPANGA PATROL FC-6, Los Angeles, CA06, -118.599, 34.084, 745, M, 1.42
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 54.8, 0.00
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 52.8, 0.00
SAN DIMAS FIRE FC 95, Los Angeles, CA06, -117.802, 34.105, 958, M, 0.00
GLENDORA FC 287B, Los Angeles, CA06, -117.847, 34.147, 933, M, 0.42
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, 58.7, 1.19
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 55.6, 0.62
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 0.20
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 57.9, 0.72
LYTLE CREEK R S, San Bernardino, CA06, -117.471, 34.238, 2730, M, 0.24
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 49.9, 0.00
MERCED, Merced, CA05, -120.516, 37.289, 154, 50.6, 3.26
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 57.3, 0.34
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 58.4, 0.25
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 56.4, 0.39
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 57.3, T
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 53.0, 9.34
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 54.2, 3.82
BRAWLEY 2 SW, Imperial, CA07, -115.558, 32.954, -100, 57.0, 0.00
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 33.6, 5.04
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 46.0, 12.32
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 57.8, 0.00
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 44.4, 16.86
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 44.0, 0.50
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 49.2, 9.76
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 52.1, 0.00
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 47.7, 0.21
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 48.8, 16.47
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 48.2, 2.07
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 42.1, 18.41
HEALDSBURG, Sonoma, CA01, -122.866, 38.629, 177, 51.6, 19.96
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 57.1, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 50.3, 2.29
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 51.1, 5.40
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 49.2, 8.68
MARYSVILLE, Yuba, CA02, -121.585, 39.146, 57, 50.8, 9.75
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 49.4, 0.55
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 51.7, 15.49
OJAI, Ventura, CA06, -119.227, 34.448, 745, 52.3, 1.80
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 48.8, 8.59
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 44.0, 25.52
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 58.3, 0.75
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 49.2, 2.54
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 50.4, 13.12
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 39.7, 20.93
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 55.9, 0.17
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 57.3, 2.62
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 52.2, 12.62
SANTA ROSA, Sonoma, CA01, -122.713, 38.456, 166, 50.6, 17.65
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 33.1, 18.60
UKIAH, Mendocino, CA01, -123.210, 39.147, 636, 48.0, 22.14
VACAVILLE, Solano, CA02, -121.961, 38.396, 110, 51.1, 18.39
WASCO, Kern, CA05, -119.352, 35.589, 291, 48.9, 0.92
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 39.2, 20.86
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 50.1, 3.50
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 40.9, 3.42
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 35.3, 12.24
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 51.3, 12.52
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, 52.4, 0.00
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 50.4, 12.72
INDEPENDENCE, Inyo, CA07, -118.204, 36.798, 3950, 43.7, 2.01
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 54.1, 0.83
BURNEY, Shasta, CA02, -121.655, 40.880, 3198, 34.4, 12.15
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 50.0, T
CALEXICO 2 NE, Imperial, CA07, -115.464, 32.688, 12, M, 0.00
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 58.7, 0.00
LA MESA, San Diego, CA06, -117.023, 32.768, 530, 58.9, 0.00
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 56.4, T
EL CENTRO NAF, Imperial, CA07, -115.664, 32.832, -46, 55.3, 0.00
ALPINE, San Diego, CA06, -116.777, 32.836, 1695, 57.3, 0.02
MT WILSON CBS, Los Angeles, CA06, -118.071, 34.231, 5710, 48.8, 0.90
LA CRESCENTA FC251 C, Los Angeles, CA06, -118.238, 34.222, 1545, M, 0.18
VAN NUYS AP, Los Angeles, CA06, -118.491, 34.212, 785, 57.3, 0.72
CAMARILLO AP, Ventura, CA06, -119.088, 34.211, 71, 56.0, 0.94
OXNARD VENTURA COUNTY AP, Ventura, CA06, -119.204, 34.200, 39, 56.7, 0.89
PARKER RESRVOIR, San Bernardino, CA07, -114.171, 34.290, 738, 55.2, 0.00
TWENTYNINE PALMS MC, San Bernardino, CA07, -116.147, 34.294, 2003, 52.5, 0.00
BIG BEAR LAKE, San Bernardino, CA06, -116.917, 34.243, 6753, 38.4, 0.18
LAKE ARROWHEAD, San Bernardino, CA07, -117.188, 34.247, 5205, 39.8, 1.08
CHATSWORTH FC 24 F, Los Angeles, CA06, -118.600, 34.250, 950, M, 0.56
VENTURA, Ventura, CA06, -119.292, 34.283, 105, M, 0.64
BIG TUJUNGA DAM FC46, Los Angeles, CA06, -118.188, 34.295, 2326, M, 0.98
PACOIMA DAM FC33A-E, Los Angeles, CA06, -118.400, 34.329, 1550, M, 0.42
SANTA PAULA, Ventura, CA06, -119.133, 34.312, 237, 57.1, 1.91
PIRU 2 ESE, Ventura, CA06, -118.757, 34.406, 712, M, 0.37
SANTA BARBARA MUNI AP, Santa Barbara, CA06, -119.842, 34.424, 8, 53.9, 2.38
JUNCAL DAM, Santa Barbara, CA06, -119.507, 34.491, 2260, M, 1.03
VICTORVILLE, San Bernardino, CA07, -117.293, 34.529, 2880, 48.9, 0.13
ACTON ESCONDIDO FC261, Los Angeles, CA06, -118.271, 34.494, 2833, M, 0.36
GIBRALTAR DAM NO. 2, Santa Barbara, CA06, -119.682, 34.523, 1558, M, 0.68
PALMDALE, Los Angeles, CA07, -118.094, 34.588, 2612, 49.1, 0.08
SAUGUS POWER PLANT 1, Los Angeles, CA06, -118.454, 34.590, 2161, M, 0.98
CACHUMA LAKE, Santa Barbara, CA06, -119.982, 34.582, 789, 55.2, 0.73
SALSIPUEDES GAGING STATION, Santa Barbara, CA06, -120.408, 34.585, 254, M, 0.96
EL MIRAGE, San Bernardino, CA07, -117.630, 34.589, 2950, 45.7, 0.14
PALMDALE AP, Los Angeles, CA07, -118.083, 34.629, 2509, 47.0, 0.14
LOMPOC, Santa Barbara, CA06, -120.451, 34.654, 75, 56.4, 1.17
LANCASTER, Los Angeles, CA06, -118.213, 34.741, 2338, 46.4, 0.19
SANDBERG, Los Angeles, CA06, -118.724, 34.744, 4510, 45.7, 0.40
LOS ALAMOS, Santa Barbara, CA06, -120.280, 34.746, 565, 52.5, 0.81
LEBEC, Kern, CA05, -118.865, 34.833, 3575, 47.0, 0.45
CHUCHUPATE RANGER STN, Ventura, CA05, -119.011, 34.808, 5260, 42.2, 0.76
GAREY SISQUOC RIVER, Santa Barbara, CA06, -120.305, 34.894, 355, M, 1.15
MITCHELL CAVERNS, San Bernardino, CA07, -115.547, 34.944, 4350, 49.3, 0.00
NEW CUYAMA FIRE STATION, Santa Barbara, CA06, -119.683, 34.946, 2160, 49.6, 0.89
TWITCHELL DAM, Santa Barbara, CA06, -120.321, 34.988, 582, M, 3.02
MOJAVE, Kern, CA07, -118.162, 35.049, 2735, 45.9, 0.24
PISMO BEACH, San Luis Obispo, CA04, -120.683, 35.160, 39, 54.9, 1.50
TAFT, Kern, CA05, -119.430, 35.150, 773, 52.9, 0.20
BAKER, San Bernardino, CA07, -116.063, 35.276, 962, 49.2, 0.00
GOLDSTONE ECHO NO 2, San Bernardino, CA07, -116.784, 35.281, 2950, M, 0.00
SALINAS DAM, San Luis Obispo, CA04, -120.504, 35.337, 1392, M, 1.91
RANDSBURG, Kern, CA07, -117.652, 35.369, 3570, 47.4, 0.04
SANTA MARGARITA BOOST, San Luis Obispo, CA04, -120.637, 35.374, 1148, M, 3.68
MORRO BAY FIRE DEPT, San Luis Obispo, CA04, -120.845, 35.367, 118, 54.1, 1.94
BAKERSFIELD AP, Kern, CA05, -119.055, 35.434, 490, 52.1, 1.11
BUTTONWILLOW, Kern, CA05, -119.470, 35.403, 225, 50.7, 0.74
MOUNTAIN PASS, San Bernardino, CA07, -115.544, 35.470, 4730, 40.6, 0.03
GLENNVILLE, Kern, CA05, -118.701, 35.727, 3140, 44.9, 3.86
TRONA, San Bernardino, CA07, -117.391, 35.764, 1695, 48.3, 0.00
KERN RIVER PH 3, Kern, CA05, -118.439, 35.783, 2703, 48.5, 2.29
DELANO, Kern, CA05, -119.260, 35.768, 302, 48.5, 0.79
BRADLEY TELEMETERING, Monterey, CA04, -120.868, 35.930, 443, M, 1.60
SHOSHONE, Inyo, CA07, -116.271, 35.972, 1546, M, 0.25
PORTERVILLE MUNICIPAL AIRPORT, Tulare, CA05, -119.062, 36.029, 442, 51.4, 0.75
KETTLEMAN CITY, Kings, CA05, -119.960, 36.007, 240, 50.2, 0.19
HAIWEE, Inyo, CA07, -117.953, 36.139, 3825, 44.6, 0.75
CORCORAN IRRIGATION DIST., Kings, CA05, -119.582, 36.098, 200, 50.7, 0.56
COALINGA, Fresno, CA05, -120.361, 36.136, 670, 52.4, 1.38
PRIEST VALLEY, Monterey, CA04, -120.695, 36.188, 2300, 47.2, 5.30
KING CITY, Monterey, CA04, -121.138, 36.207, 320, 52.5, 2.50
LINDSAY, Tulare, CA05, -119.054, 36.203, 435, 50.7, 1.40
ARROYO SECO RIVER, Monterey, CA04, -121.481, 36.238, 805, M, 3.71
BIG SUR STATION, Monterey, CA04, -121.780, 36.247, 200, 51.3, 13.34
VISALIA, Tulare, CA05, -119.300, 36.328, 303, 50.7, 1.61
FIVE POINTS 5 SSW, Fresno, CA05, -120.156, 36.364, 285, 50.1, 0.39
SAN CLEMENTE DAM, Monterey, CA04, -121.709, 36.438, 600, M, 7.42
ASH MOUNTAIN, Tulare, CA05, -118.825, 36.491, 1708, 50.7, 1.87
THREE RIVERS EDISON PH 1, Tulare, CA05, -118.862, 36.465, 1140, 49.8, 4.77
PINNACLES NATIONAL PARK, San Benito, CA04, -121.182, 36.482, 1307, 47.6, 2.37
CARMEL VALLEY, Monterey, CA04, -121.724, 36.481, 480, 53.8, 5.05
LODGEPOLE, Tulare, CA05, -118.732, 36.604, 6735, 32.4, 13.19
MONTEREY, Monterey, CA04, -121.855, 36.593, 122, 53.2, 5.14
SALINAS NO. 2, Monterey, CA04, -121.666, 36.659, 45, 54.0, 3.25
SALINAS AP, Monterey, CA04, -121.609, 36.664, 73, 53.0, 3.27
GRANT GROVE, Tulare, CA05, -118.962, 36.738, 6580, 38.9, 6.58
PAICINES 4 W, San Benito, CA04, -121.349, 36.715, 905, 48.9, 5.97
PINE FLAT DAM, Fresno, CA05, -119.337, 36.821, 615, M, 4.96
LOS BANOS ARBURUA RANCH, Merced, CA05, -120.939, 36.875, 843, M, 2.10
HOLLISTER 2, San Benito, CA04, -121.421, 36.848, 275, 50.8, 3.47
CHITTENDEN PASS, Santa Cruz, CA04, -121.597, 36.900, 82, M, 0.00
BALCH POWER HOUSE, Fresno, CA05, -119.088, 36.909, 1735, 48.6, 6.71
WATSONVILLE WATERWORKS, Santa Cruz, CA04, -121.769, 36.931, 95, 52.7, 8.77
FRIANT GOVERNMENT CAMP, Fresno, CA05, -119.707, 36.997, 410, 50.8, 3.05
WISHON DAM, Fresno, CA05, -118.984, 37.007, 6550, 38.9, 13.19
LOS BANOS DET RESV, Merced, CA05, -120.930, 36.990, 407, 50.8, 1.74
GILROY, Santa Clara, CA04, -121.561, 37.003, 194, 52.9, 6.36
AUBERRY 2 NW, Fresno, CA05, -119.513, 37.092, 2090, 48.5, 7.14
LOS BANOS, Merced, CA05, -120.867, 37.056, 120, 48.6, 1.08
SAN LUIS DAM, Merced, CA05, -121.058, 37.053, 277, 51.2, 2.59
BEN LOMOND NO. 4, Santa Cruz, CA04, -122.080, 37.086, 420, 51.0, 25.95
MORGAN HILL, Santa Clara, CA04, -121.602, 37.136, 375, 52.6, 4.99
ASPENDELL, Inyo, CA01, -118.599, 37.232, 8470, 33.8, 6.25
HUNTINGTON LAKE, Fresno, CA05, -119.221, 37.228, 7020, 33.4, 14.45
BIG CREEK PH 1, Fresno, CA05, -119.242, 37.206, 4878, 44.8, 11.07
NORTH FORK RS, Madera, CA05, -119.510, 37.233, 2645, 46.4, 3.34
LOS GATOS, Santa Clara, CA04, -121.959, 37.232, 365, 51.2, 10.30
COARSEGOLD 1 SW, Madera, CA05, -119.705, 37.250, 2230, M, 6.95
NEWMAN, Stanislaus, CA05, -121.018, 37.281, 90, 50.8, 3.04
MOUNT HAMILTON, Santa Clara, CA04, -121.635, 37.343, 4220, 45.4, 7.36
SAN GREGORIO 2 SE, San Mateo, CA04, -122.362, 37.312, 275, 52.1, 11.33
DEEP SPRINGS COLLEGE, Inyo, CA07, -117.980, 37.374, 5225, 35.5, 0.00
BISHOP AIRPORT, Inyo, CA07, -118.359, 37.371, 4110, 40.5, 2.16
MOFFETT FEDERAL AIRFIELD, Santa Clara, CA04, -122.048, 37.406, 39, 53.3, 4.69
WOODSIDE FIRE STATION 1, San Mateo, CA04, -122.256, 37.429, 380, 52.4, 10.80
TURLOCK #2, Stanislaus, CA05, -120.846, 37.502, 103, 50.4, 2.59
PALO ALTO, Santa Clara, CA04, -122.140, 37.444, 25, 51.3, 5.72
HALF MOON BAY, San Mateo, CA04, -122.443, 37.473, 27, 53.2, 9.94
SO ENTRANCE YOSEMITE N.P., Mariposa, CA05, -119.633, 37.512, 5047, 38.3, 12.78
MARIPOSA R S, Mariposa, CA05, -119.986, 37.495, 2100, 50.5, 10.41
NEWARK, Alameda, CA04, -122.032, 37.515, 10, 53.6, 4.81
EXCHEQUER DAM, Mariposa, CA05, -120.267, 37.585, 442, M, 4.86
MODESTO AP, Stanislaus, CA05, -120.955, 37.625, 87, 50.3, 3.06
HAYWARD AIR TERMINAL, Alameda, CA04, -122.121, 37.659, 31, 53.6, 5.90
TRACY CARBONA, San Joaquin, CA05, -121.347, 37.682, 135, 50.7, 1.09
LIVERMORE MUNICIPAL AP, Alameda, CA04, -121.815, 37.693, 393, 50.5, 6.11
OAKLAND INTERNATIONAL AIRPORT, Alameda, CA04, -122.233, 37.718, 5, 52.4, 8.82
UPPER SAN LEANDRO FILTERS, Alameda, CA04, -122.167, 37.772, 394, M, 11.56
SAN FRANCISCO DOWNTOWN, San Francisco, CA04, -122.427, 37.771, 150, 55.5, 11.19
SAN FRANCISCO OCEANSIDE, San Francisco, CA04, -122.505, 37.728, 8, 53.6, 9.93
GROVELAND RS, Tuolumne, CA05, -120.098, 37.823, 3145, M, 14.25
GROVELAND 2, Tuolumne, CA05, -120.226, 37.844, 2800, 43.5, 12.52
TRACY PUMPING PLANT, Alameda, CA05, -121.583, 37.796, 61, 51.3, 4.35
OAKLAND MUSEUM, Alameda, CA04, -122.264, 37.798, 30, 54.3, 10.51
MATHER, Tuolumne, CA05, -119.856, 37.885, 4510, M, 11.67
MOUNT DIABLO JUNCTION, Contra Costa, CA04, -121.930, 37.879, 2170, 47.2, 10.27
STOCKTON AP, San Joaquin, CA05, -121.226, 37.890, 27, 50.9, 4.15
RICHMOND, Contra Costa, CA04, -122.377, 37.919, 20, 52.6, 8.33
MUIR WOODS, Marin, CA01, -122.569, 37.898, 220, M, 17.83
HETCH HETCHY, Tuolumne, CA05, -119.783, 37.961, 3870, 41.1, 13.97
CHERRY VALLEY DAM, Tuolumne, CA05, -119.916, 37.975, 4765, 41.3, 22.78
SONORA, Tuolumne, CA05, -120.387, 37.967, 1675, 46.2, 11.96
STOCKTON FIRE STA 4, San Joaquin, CA05, -121.318, 37.999, 12, 50.9, 7.92
ANTIOCH PUMPING PLANT #3, Contra Costa, CA05, -121.752, 37.983, 60, 50.1, 7.00
CONCORD BUCHANAN FIELD, Contra Costa, CA04, -122.053, 37.992, 23, 51.4, 6.92
CONCORD WASTEWATER PLANT, Contra Costa, CA04, -122.069, 37.983, 40, 52.5, 11.79
SAN RAFAEL-CIVIC CENTER, Marin, CA01, -122.537, 37.998, 120, 50.9, 15.58
KENTFIELD, Marin, CA01, -122.545, 37.957, 145, 51.3, 28.55
MARTINEZ WATER PLANT, Contra Costa, CA04, -122.114, 38.013, 40, 49.9, 10.85
BODIE CALIFORNIA STATE HISTORIC PARK, Mono, CA03, -119.014, 38.212, 8370, 26.4, 4.54
ACAMPO 5NE, San Joaquin, CA05, -121.201, 38.218, 87, M, 7.96
NAPA COUNTY AIRPORT, Napa, CA04, -122.280, 38.208, 16, 49.0, 11.27
BRIDGEPORT, Mono, CA03, -119.229, 38.258, 6470, 33.7, 4.58
CALAVERAS BIG TREES, Calaveras, CA05, -120.311, 38.277, 4695, 39.2, 21.67
CAMP PARDEE, Calaveras, CA05, -120.843, 38.249, 658, 50.9, 8.88
FAIRFIELD, Solano, CA02, -122.068, 38.274, 40, 50.7, 16.69
SONOMA, Sonoma, CA01, -122.462, 38.299, 97, 50.0, 14.44
SUTTER HILL CDF, Amador, CA05, -120.801, 38.377, 1586, 48.6, 11.69
WEST POINT, Calaveras, CA05, -120.545, 38.378, 2775, M, 16.52
