Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, San Bernardino, CA07, -116.787, 34.854, 1919, 61.6, 0.04
MERCED, Merced, CA05, -120.516, 37.289, 154, 58.9, 1.96
SAN DIEGO MONTGOMERY FIELD, San Diego, CA06, -117.137, 32.815, 418, 61.5, 0.99
SAN DIEGO INTERNATIONAL AP, San Diego, CA06, -117.183, 32.734, 15, 64.1, 1.28
SAN DIEGO MIRAMAR NAS, San Diego, CA06, -117.133, 32.867, 477, 61.1, 0.81
NORTH ISLAND NAS, San Diego, CA06, -117.210, 32.692, 14, 66.8, 0.76
SAN FRANCISCO INTERNATIONAL AP, San Mateo, CA04, -122.366, 37.620, 10, 59.0, 1.93
SAN LUIS OBISPO MCCHESNEY FIELD, San Luis Obispo, CA04, -120.644, 35.238, 183, 60.5, 2.46
CEDARVILLE, Modoc, CA03, -120.179, 41.530, 4688, 42.7, 3.24
CHICO UNIVERSITY FARM, Butte, CA02, -121.821, 39.691, 185, 56.1, 5.74
CHULA VISTA, San Diego, CA06, -117.086, 32.640, 56, 62.7, 1.23
COLFAX, Placer, CA02, -120.947, 39.090, 2373, 54.1, 7.26
CUYAMACA, San Diego, CA06, -116.587, 32.990, 4640, 49.6, 4.11
DAVIS 2 WSW EXP FARM, Yolo, CA02, -121.776, 38.535, 60, 58.3, 1.56
DEATH VALLEY NATIONAL PARK, Inyo, CA07, -116.867, 36.463, -194, 71.6, 0.36
FAIRMONT, Los Angeles, CA07, -118.430, 34.705, 3060, 56.9, 2.92
FORT BRAGG 5 N, Mendocino, CA01, -123.756, 39.510, 123, 51.0, 8.46
HANFORD 1 S, Kings, CA05, -119.637, 36.316, 237, 60.0, 0.27
HAPPY CAMP RANGER STATION, Siskiyou, CA01, -123.375, 41.796, 1142, 48.9, 8.83
INDIO FIRE STATION, Riverside, CA07, -116.215, 33.709, -21, 71.6, 0.00
LEMON COVE, Tulare, CA05, -119.026, 36.382, 513, 60.8, 1.35
LIVERMORE, Alameda, CA04, -121.751, 37.682, 529, 58.4, 1.25
LODI, San Joaquin, CA05, -121.288, 38.106, 40, 60.3, 1.74
MERCED MUNICIPAL AP, Merced, CA05, -120.518, 37.286, 152, 59.6, 1.41
NAPA STATE HOSPITAL, Napa, CA01, -122.265, 38.278, 35, 59.1, 3.38
OJAI, Ventura, CA06, -119.227, 34.448, 745, 59.2, 2.94
ORLAND, Glenn, CA02, -122.200, 39.746, 254, 57.5, 4.13
ORLEANS, Humboldt, CA01, -123.532, 41.309, 403, 53.1, 11.13
PASADENA, Los Angeles, CA06, -118.145, 34.148, 864, 64.7, 1.75
PASO ROBLES, San Luis Obispo, CA04, -120.685, 35.628, 730, 57.4, 1.96
PETALUMA AIRPORT, Sonoma, CA01, -122.608, 38.258, 20, 56.6, 2.90
QUINCY, Plumas, CA02, -120.947, 39.937, 3420, 43.9, 9.28
REDLANDS, San Bernardino, CA06, -117.195, 34.037, 1410, 61.2, 0.48
SANTA BARBARA, Santa Barbara, CA06, -119.684, 34.417, 16, 62.3, 2.14
SANTA CRUZ, Santa Cruz, CA04, -122.000, 36.988, 70, 59.0, 3.76
TAHOE CITY, Placer, CA03, -120.143, 39.168, 6230, 37.6, 2.88
WASCO, Kern, CA05, -119.352, 35.589, 291, 60.7, 1.05
WEAVERVILLE, Trinity, CA01, -122.940, 40.737, 2058, 48.8, 8.50
WILLOWS 6 W, Glenn, CA02, -122.305, 39.523, 234, 58.0, 3.78
YOSEMITE PARK HEADQUARTERS, Mariposa, CA05, -119.590, 37.750, 4018, 50.0, 3.89
YREKA, Siskiyou, CA01, -122.641, 41.703, 2709, 47.5, 3.36
BERKELEY, Alameda, CA04, -122.260, 37.874, 310, 58.1, 3.43
BLYTHE, Riverside, CA07, -114.597, 33.613, 268, 67.8, 0.31
EUREKA WFO WOODLEY ISLAND, Humboldt, CA01, -124.160, 40.810, 20, 51.5, 6.25
INDEPENDENCE, Inyo, CA07, -118.204, 36.798, 3950, 55.2, 0.82
SAN LUIS OBISPO POLY, San Luis Obispo, CA04, -120.662, 35.306, 308, 60.5, 2.57
BURNEY, Shasta, CA02, -121.655, 40.880, 3198, 43.7, 5.34
IMPERIAL BEACH REAM FIELD NAS, San Diego, CA06, -117.117, 32.568, 24, 59.2, 0.41
CAMPO, San Diego, CA06, -116.470, 32.626, 2630, 54.1, 1.27
EL CENTRO 2 SSW, Imperial, CA07, -115.562, 32.767, -30, 68.7, 0.00
IMPERIAL COUNTY AP, Imperial, CA07, -115.577, 32.835, -55, 67.9, 0.01
EL CENTRO NAF, Imperial, CA07, -115.664, 32.832, -46, 68.3, 0.01
ALPINE, San Diego, CA06, -116.777, 32.836, 1695, 59.0, 2.18
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 0.48
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 62.8, 1.27
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 63.2, 0.70
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 64.5, 0.10
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 51.4, 2.23
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 62.3, 2.74
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 60.7, 1.65
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 64.6, 0.68
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 67.1, 0.02
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 69.8, 0.28
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 63.0, 0.47
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 0.18
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 64.2, 0.71
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, M, 3.78
MARCH AFB, Riverside, CA06, -117.250, 33.900, 1536, 59.4, 0.68
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, M, 2.63
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 63.1, 0.64
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 62.4, 0.36
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 63.5, 0.42
RIVERSIDE MUNICIPAL AP, Riverside, CA06, -117.435, 33.953, 845, 63.3, 0.26
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 61.7, 0.26
WHITTIER CITY YARD FC106C, Los Angeles, CA06, -118.022, 33.976, 446, M, 1.18
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 62.1, 0.39
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 63.7, 0.50
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 63.5, 0.50
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 62.2, 0.67
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 1.96
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 62.7, 0.95
TOPANGA PATROL FC-6, Los Angeles, CA06, -118.599, 34.084, 745, M, 0.09
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 68.6, 0.06
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 65.3, 0.03
JOSHUA TREE, San Bernardino, CA07, -116.275, 34.147, 2563, 57.6, 0.73
SAN DIMAS FIRE FC 95, Los Angeles, CA06, -117.802, 34.105, 958, M, 0.54
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, 63.6, 0.00
